branch_code,payment_method_code,year,month,total_issued,total_paid
1,5,2014,4,0.000000,300.000000
1,5,2014,7,0.000000,559.500000
1,5,2014,8,0.000000,893.500000
1,5,2014,9,0.000000,2729.000000
1,5,2014,10,0.000000,1700.000000
1,5,2014,11,0.000000,1520.000000
1,5,2014,12,0.000000,2330.000000
1,5,2015,1,0.000000,386.310000
1,5,2015,4,0.000000,726.000000
1,5,2015,6,0.000000,120.000000
1,5,2015,11,0.000000,70.000000
1,5,2015,12,0.000000,1145.000000
1,5,2016,2,0.000000,410.000000
1,5,2017,4,0.000000,1070.000000
1,5,2017,10,0.000000,860.000000
1,5,2019,6,0.000000,125.980000
1,5,2019,7,0.000000,137.000000
1,5,2019,10,0.000000,496.560000
1,5,2019,12,0.000000,3179.000000
1,5,2020,11,0.000000,109.000000
1,5,2020,12,0.000000,490.000000
1,5,2021,1,0.000000,2450.000000
1,5,2021,2,0.000000,350.000000
1,5,2021,3,0.000000,2209.220000
1,5,2021,5,0.000000,1830.420000
1,5,2021,6,0.000000,575.000000
1,5,2021,7,0.000000,500.000000
1,5,2021,9,0.000000,1500.000000
1,5,2021,10,0.000000,25.000000
1,5,2021,11,0.000000,17591.660000
1,5,2022,1,0.000000,300.000000
1,5,2022,3,0.000000,316.000000
1,5,2022,4,0.000000,901.000000
1,5,2022,5,0.000000,390.000000
1,5,2022,6,0.000000,2492.000000
1,5,2022,11,0.000000,350.000000
1,5,2022,12,0.000000,13367.650000
1,5,2023,1,0.000000,1850.600000
1,5,2023,2,0.000000,639.000000
1,5,2023,3,0.000000,200.000000
1,5,2023,4,0.000000,1178.560000
1,5,2023,5,0.000000,984.250000
1,5,2023,7,0.000000,1908.000000
1,5,2023,8,0.000000,2250.000000
1,5,2023,9,0.000000,140.000000
1,5,2023,10,0.000000,1060.000000
1,5,2023,11,0.000000,924.880000
1,5,2023,12,0.000000,3028.810000
1,5,2024,1,0.000000,8636.778000
1,5,2024,2,0.000000,81.540000
1,5,2024,3,0.000000,1737.500000
1,5,2024,4,0.000000,3204.160000
1,5,2024,5,0.000000,1177.870000
1,5,2024,6,0.000000,5965.650000
1,5,2024,7,0.000000,1687.030000
1,5,2024,8,0.000000,6163.270000
1,5,2024,9,0.000000,9988.560000
1,5,2024,10,0.000000,3223.020000
1,5,2024,11,0.000000,3288.690000
1,5,2024,12,0.000000,1222.340000
1,5,2025,1,0.000000,1797.030000
1,5,2025,2,0.000000,3162.680000
1,5,2025,3,0.000000,1825.120000
1,5,2025,4,0.000000,2289.320000
1,5,2025,5,0.000000,2646.060000
1,5,2025,6,0.000000,651.950000
1,5,2025,7,0.000000,406.930000
1,5,2025,8,0.000000,529.610000
1,5,2025,9,0.000000,932.880000
1,5,2025,10,0.000000,914.420000
1,5,2025,11,0.000000,2131.660000
1,5,2025,12,0.000000,2144.260000
1,5,2026,1,0.000000,5534.070000
1,5,2026,2,0.000000,2823.840000
1,5,2026,3,0.000000,5790.220000
1,5,2026,4,0.000000,6548.760000
1,5,2026,5,0.000000,173.000000
1,6,2009,4,0.000000,300.000000
1,6,2009,6,0.000000,600.000000
1,6,2009,8,0.000000,300.000000
1,6,2011,5,0.000000,1067.880000
1,6,2011,6,0.000000,655.000000
1,6,2011,7,0.000000,848.940000
1,6,2011,8,0.000000,315.000000
1,6,2011,9,0.000000,4295.330000
1,6,2011,10,0.000000,6489.320000
1,6,2011,11,0.000000,4722.720000
1,6,2011,12,0.000000,7890.120000
1,6,2012,1,0.000000,7326.090000
1,6,2012,2,0.000000,9657.530000
1,6,2012,3,0.000000,4933.000000
1,6,2012,4,0.000000,17903.750000
1,6,2012,5,0.000000,22740.780000
1,6,2012,6,0.000000,18312.640000
1,6,2012,7,0.000000,9573.630000
1,6,2012,8,0.000000,26098.110000
1,6,2012,9,0.000000,11522.050000
1,6,2012,10,0.000000,16737.480000
1,6,2012,11,0.000000,17098.120000
1,6,2012,12,0.000000,13892.450000
1,6,2013,1,0.000000,17070.230000
1,6,2013,2,0.000000,16785.670000
1,6,2013,3,0.000000,16855.030000
1,6,2013,4,0.000000,33175.480000
1,6,2013,5,0.000000,21830.440000
1,6,2013,6,0.000000,18403.710000
1,6,2013,7,0.000000,11366.150000
1,6,2013,8,0.000000,5467.440000
1,6,2013,9,0.000000,6732.760000
1,6,2013,10,0.000000,5590.220000
1,6,2013,11,0.000000,9312.730000
1,6,2013,12,0.000000,10081.860000
1,6,2014,1,0.000000,9321.300000
1,6,2014,2,0.000000,9380.430000
1,6,2014,3,0.000000,8613.020000
1,6,2014,4,0.000000,13498.270000
1,6,2014,5,0.000000,14267.260000
1,6,2014,6,0.000000,11708.270000
1,6,2014,7,0.000000,9935.520000
1,6,2014,8,0.000000,6796.440000
1,6,2014,9,0.000000,14895.870000
1,6,2014,10,0.000000,10423.090000
1,6,2014,11,0.000000,17115.750000
1,6,2014,12,0.000000,13608.120000
1,6,2015,1,0.000000,10270.760000
1,6,2015,2,0.000000,11705.790000
1,6,2015,3,0.000000,10869.090000
1,6,2015,4,0.000000,11594.200000
1,6,2015,5,0.000000,12057.850000
1,6,2015,6,0.000000,12578.290000
1,6,2015,7,0.000000,15884.350000
1,6,2015,8,0.000000,7315.230000
1,6,2015,9,0.000000,4936.340000
1,6,2015,10,0.000000,2350.260000
1,6,2015,11,0.000000,6824.960000
1,6,2015,12,0.000000,7124.580000
1,6,2016,1,0.000000,2496.140000
1,6,2016,2,0.000000,5149.360000
1,6,2016,3,0.000000,2231.670000
1,6,2016,4,0.000000,2495.710000
1,6,2016,5,0.000000,988.000000
1,6,2016,6,0.000000,2207.820000
1,6,2016,7,0.000000,1189.390000
1,6,2016,8,0.000000,2110.190000
1,6,2016,9,0.000000,2793.800000
1,6,2016,10,0.000000,2212.640000
1,6,2016,11,0.000000,270.000000
1,6,2016,12,0.000000,2718.700000
1,6,2017,1,0.000000,2336.820000
1,6,2017,2,0.000000,6226.510000
1,6,2017,3,0.000000,875.700000
1,6,2017,4,0.000000,875.700000
1,6,2017,5,0.000000,4784.560000
1,6,2017,6,0.000000,3750.110000
1,6,2017,7,0.000000,3451.400000
1,6,2017,8,0.000000,7079.930000
1,6,2017,9,0.000000,397.720000
1,6,2017,10,0.000000,2185.420000
1,6,2017,11,0.000000,1752.970000
1,6,2017,12,0.000000,737.330000
1,6,2018,1,0.000000,737.330000
1,6,2018,2,0.000000,737.350000
1,6,2018,6,0.000000,6000.000000
1,6,2018,7,0.000000,6000.000000
1,6,2018,8,0.000000,2668.840000
1,6,2018,9,0.000000,4592.660000
1,6,2018,10,0.000000,1004.310000
1,6,2018,11,0.000000,500.000000
1,6,2018,12,0.000000,631.800000
1,6,2019,1,0.000000,631.800000
1,6,2019,2,0.000000,500.000000
1,6,2019,7,0.000000,5131.460000
1,6,2019,8,0.000000,6483.270000
1,6,2019,9,0.000000,3131.470000
1,6,2019,11,0.000000,1118.180000
1,6,2020,10,0.000000,1190.430000
1,6,2020,11,0.000000,2296.480000
1,6,2021,1,0.000000,620.780000
1,6,2021,2,0.000000,4231.600000
1,6,2021,3,0.000000,4545.290000
1,6,2021,4,0.000000,3474.150000
1,6,2021,5,0.000000,11091.350000
1,6,2021,6,0.000000,2630.430000
1,6,2021,7,0.000000,935.680000
1,6,2021,8,0.000000,947.000000
1,6,2021,9,0.000000,573.000000
1,6,2021,10,0.000000,11246.890000
1,6,2021,11,0.000000,13650.120000
1,6,2021,12,0.000000,3519.000000
1,6,2022,1,0.000000,3811.450000
1,6,2022,2,0.000000,4869.570000
1,6,2022,3,0.000000,4839.800000
1,6,2022,4,0.000000,2584.170000
1,6,2022,5,0.000000,7026.000000
1,6,2022,6,0.000000,15373.860000
1,6,2022,7,0.000000,4522.240000
1,6,2022,8,0.000000,12604.670000
1,6,2022,9,0.000000,3130.360000
1,6,2022,10,0.000000,7864.000000
1,6,2022,11,0.000000,5794.210000
1,6,2022,12,0.000000,20149.860000
1,6,2023,1,0.000000,5715.400000
1,6,2023,2,0.000000,13797.890000
1,6,2023,3,0.000000,10929.600000
1,6,2023,4,0.000000,13523.050000
1,6,2023,5,0.000000,28547.670000
1,6,2023,6,0.000000,7020.870000
1,6,2023,7,0.000000,3748.000000
1,6,2023,8,0.000000,17258.320000
1,6,2023,9,0.000000,37891.880000
1,6,2023,10,0.000000,21093.050000
1,6,2023,11,0.000000,15552.540000
1,6,2023,12,0.000000,6435.000000
1,6,2024,1,0.000000,6991.960000
1,6,2024,2,0.000000,7165.670000
1,6,2024,3,0.000000,12698.720000
1,6,2024,4,0.000000,11355.770000
1,6,2024,5,0.000000,3634.990000
1,6,2024,6,0.000000,3762.000000
1,6,2024,7,0.000000,6736.960000
1,6,2024,8,0.000000,9540.270000
1,6,2024,9,0.000000,5208.700000
1,6,2024,10,0.000000,15098.590000
1,6,2024,11,0.000000,27858.270000
1,6,2024,12,0.000000,15691.890000
1,6,2025,1,0.000000,2168.440000
1,6,2025,2,0.000000,7937.970000
1,6,2025,3,0.000000,4171.420000
1,6,2025,4,0.000000,12452.180000
1,6,2025,5,0.000000,8908.560000
1,6,2025,6,0.000000,10612.300000
1,6,2025,7,0.000000,16240.250000
1,6,2025,8,0.000000,17151.210000
1,6,2025,9,0.000000,2794.930000
1,6,2025,10,0.000000,16144.820000
1,6,2025,11,0.000000,1947.570000
1,6,2025,12,0.000000,25246.190000
1,6,2026,1,0.000000,8055.530000
1,6,2026,2,0.000000,21113.260000
1,6,2026,3,0.000000,3215.320000
1,6,2026,4,0.000000,3914.630000
1,6,2026,5,0.000000,7010.720000
1,7,2009,3,0.000000,400.000000
1,7,2009,4,0.000000,1885.000000
1,7,2009,5,0.000000,354.000000
1,7,2009,6,0.000000,6722.000000
1,7,2009,7,0.000000,218.000000
1,7,2010,5,0.000000,2445.000000
1,7,2010,6,0.000000,3714.000000
1,7,2010,7,0.000000,1456.840000
1,7,2010,8,0.000000,3910.000000
1,7,2010,9,0.000000,2808.000000
1,7,2010,10,0.000000,3075.000000
1,7,2010,11,0.000000,3300.000000
1,7,2011,1,0.000000,1322.000000
1,7,2011,2,0.000000,3385.000000
1,7,2011,3,0.000000,4263.000000
1,7,2011,4,0.000000,5624.000000
1,7,2011,5,0.000000,23489.130000
1,7,2011,6,0.000000,1147.000000
1,7,2011,7,0.000000,205.000000
1,7,2011,8,0.000000,858.000000
1,7,2011,9,0.000000,53.400000
1,7,2011,10,0.000000,4679.000000
1,7,2011,11,0.000000,190.000000
1,7,2012,1,0.000000,115.000000
1,7,2012,3,0.000000,637.500000
1,7,2012,4,0.000000,3407.000000
1,7,2012,5,0.000000,3604.500000
1,7,2012,6,0.000000,2772.000000
1,7,2012,7,0.000000,7423.000000
1,7,2012,8,0.000000,13703.000000
1,7,2012,9,0.000000,12541.000000
1,7,2012,10,0.000000,3136.330000
1,7,2012,11,0.000000,6260.000000
1,7,2012,12,0.000000,3303.000000
1,7,2013,1,0.000000,10474.000000
1,7,2013,2,0.000000,6303.500000
1,7,2013,3,0.000000,9579.500000
1,7,2013,4,0.000000,2486.250000
1,7,2013,5,0.000000,21929.600000
1,7,2013,6,0.000000,1522.500000
1,7,2013,7,0.000000,3113.000000
1,7,2013,8,0.000000,4075.000000
1,7,2013,9,0.000000,24602.000000
1,7,2013,10,0.000000,2789.000000
1,7,2013,11,0.000000,720.000000
1,7,2013,12,0.000000,3480.000000
1,7,2014,2,0.000000,1260.000000
1,7,2014,3,0.000000,4343.000000
1,7,2014,4,0.000000,4125.000000
1,7,2014,5,0.000000,1667.000000
1,7,2014,6,0.000000,1752.000000
1,7,2014,7,0.000000,7024.000000
1,7,2014,8,0.000000,582.000000
1,7,2014,9,0.000000,3250.000000
1,7,2014,10,0.000000,3450.000000
1,7,2014,11,0.000000,644.000000
1,7,2014,12,0.000000,957.000000
1,7,2015,2,0.000000,400.000000
1,7,2015,3,0.000000,1270.000000
1,7,2015,5,0.000000,8980.000000
1,7,2015,11,0.000000,230.000000
1,7,2016,2,0.000000,597.000000
1,7,2016,7,0.000000,1275.000000
1,7,2021,3,0.000000,525.910000
1,7,2021,4,0.000000,14.090000
1,7,2022,1,0.000000,14800.420000
1,7,2023,11,0.000000,210.000000
